,unique-id,text,aggresssion-level,preprocess,flesch_reading_ease,flesch_kincaid_grade_level,syllables,words,characters,class
861,facebook_corpus_msr_467782,He took one week training from Sonia for this speech...,CAG,he took one week training from sonia for this speech...,95.17,2.47,12,10,55,0
862,facebook_corpus_msr_466636,Mauni singh trying very hard to convince himself what is written in script... body language says it all...,CAG,mauni singh trying very hard to convince himself what is written in script... body language says it all...,75.77,7.16,24,18,106,0
863,facebook_corpus_msr_467832,Ex PM  talks like a primary school student giving a speech.  Shame,OAG,ex pm talks like a primary school student giving a speech. shame,67.76,6.79,18,12,66,1
864,facebook_corpus_msr_466461,"bhakt has spoken, so all listen else you are all #antinational",CAG,"bhakt has spoken, so all listen else you are all #antinational",72.62,5.86,16,11,62,0
865,facebook_corpus_msr_333786,Modi has robbed Mother India and looted her. Can anybody kill him?,OAG,modi has robbed mother india and looted her. can anybody kill him?,74.81,5.81,17,12,66,1
866,facebook_corpus_msr_330388,don't try to mind because government of the day is saying that the country is changing. although we are loosing our bravehearts rapidly and rabidly than ever before but we love jumlas more,CAG,don't try to mind because government of the day is saying that the country is changing. although we are loosing our bravehearts rapidly and rabidly than ever before but we love jumlas more,50.29,14.44,48,33,188,0
867,facebook_corpus_msr_395507,"All Indian army was watching 
PORN during Pakistan army crossed the border and killed two Dogs and mutilated them . :) :D :D :D :P",OAG,all indian army was watching porn during pakistan army crossed the border and killed two dogs and mutilated them . :) :d :d :d :p,58.43,10.82,34,23,130,1
868,facebook_corpus_msr_467692,MODI g Ka kmal  Ghotale wala gunga b bolne lga,OAG,modi g ka kmal ghotale wala gunga b bolne lga,78.25,4.83,14,10,46,1
869,facebook_corpus_msr_442501,The name and the meaning has changed of RBI to reverse  bank of India,CAG,the name and the meaning has changed of rbi to reverse bank of india,83.85,5.04,18,14,69,0
870,facebook_corpus_msr_457784,Juniper Rocks! And so does Rami!  Proud to be a part of it,OAG,juniper rocks! and so does rami! proud to be a part of it,89.52,4.0,16,13,58,1
871,facebook_corpus_msr_396191,"Tauheed Khan brother of Osama
The Muslim r in trouble in China so go and protect them.
Also China has mocked Porkistani products blatantly...Then also u don't​feel ashamed...😂😂😂
I know u can't understand English because u r a madarsaachap terrorist so avoid visiting Indian channels.",CAG,tauheed khan brother of osama the muslim r in trouble in china so go and protect them. also china has mocked porkistani products blatantly...then also u don't​feel ashamed...😂😂😂 i know u can't understand english because u r a madarsaachap terrorist so avoid visiting indian channels.,37.08,19.27,66,45,283,0
872,facebook_corpus_msr_330459,"All from same ""peace loving religion"" 
And then they claim to be nationalist 

Rascals",CAG,"all from same ""peace loving religion"" and then they claim to be nationalist rascals",65.73,7.57,21,14,86,0
873,facebook_corpus_msr_331469,"Lol treat him nice cup of coffee, show him around and then send him back. Turkey and Pakistan are twins.",CAG,"lol treat him nice cup of coffee, show him around and then send him back. turkey and pakistan are twins.",89.25,5.78,23,20,104,0
874,facebook_corpus_msr_384444,"Agar smt Mamta is a kinnar, ten what about Modi ji, does he not fall in the same category? BJP people become PROUDY, and in time Ishwar crush the proudy people. Wait the world will see?",CAG,"agar smt mamta is a kinnar, ten what about modi ji, does he not fall in the same category? bjp people become proudy, and in time ishwar crush the proudy people. wait the world will see?",62.2,13.53,46,36,185,0
875,facebook_corpus_msr_467800,Did he refrain from speaking coz he's such a bad orator? He speaks at a speed of snail.,CAG,did he refrain from speaking coz he's such a bad orator? he speaks at a speed of snail.,85.16,5.85,22,18,87,0
876,facebook_corpus_msr_466499,"Oh my god, he can speak 😱
During his whole tenure, I thought he is mute.... thank you to our current PM for making us hear his voice once",CAG,"oh my god, he can speak 😱 during his whole tenure, i thought he is mute.... thank you to our current pm for making us hear his voice once",81.13,9.15,33,29,137,0
877,facebook_corpus_msr_467840,This speech is written by Sonia Gandhi and delivered by her ROBOT,CAG,this speech is written by sonia gandhi and delivered by her robot,67.76,6.79,18,12,65,0
878,facebook_corpus_msr_442945,what the hell is wrong with RBI................every day new stupid rules............,OAG,what the hell is wrong with rbi................every day new stupid rules............,103.38,1.57,12,11,85,1
879,facebook_corpus_msr_496232,modi is the biggest joker of the world not just India,OAG,modi is the biggest joker of the world not just india,80.31,4.79,15,11,53,1
880,facebook_corpus_msr_467705,"Mohit Hardikar this is even against principles of justice...not guilty under proven...here it is the other way around...not legal tender until proven...who gave the government such authority? Is he God ? When a human being starts to play God, his time starts to tick backwards...",CAG,"mohit hardikar this is even against principles of justice...not guilty under proven...here it is the other way around...not legal tender until proven...who gave the government such authority? is he god ? when a human being starts to play god, his time starts to tick backwards...",35.28,19.27,66,44,279,0
881,facebook_corpus_msr_466403,Modi is great..But he did not gave enough time to politicians to convert their black money..All politicians want black money to be recovered but from public not theirs..Ha ha ha..,CAG,modi is great..but he did not gave enough time to politicians to convert their black money..all politicians want black money to be recovered but from public not theirs..ha ha ha..,60.77,12.24,41,30,179,0
882,facebook_corpus_msr_331476,Salman ahmad means India made one more international bhikhari along with paki for kashmir. Lol feeling proud after reading your statement,CAG,salman ahmad means india made one more international bhikhari along with paki for kashmir. lol feeling proud after reading your statement,52.58,11.14,33,21,137,0
883,facebook_corpus_msr_397250,Wow bullets made of cow dung and deadly chemical cow urine would kill the enemies even before they pierce through their bodies.,CAG,wow bullets made of cow dung and deadly chemical cow urine would kill the enemies even before they pierce through their bodies.,69.14,9.08,30,22,127,0
884,facebook_corpus_msr_404783,#Niaz_Khosa google it in 2017 u r 6th most raped country n india not in top 25..... Mr. Son of randi,OAG,#niaz_khosa google it in 2017 u r 6th most raped country n india not in top 25..... mr. son of randi,84.81,6.65,25,21,100,1
885,facebook_corpus_msr_469144,sensex in maternity ward ...good morning  cnbc tv 18,CAG,sensex in maternity ward ...good morning cnbc tv 18,47.3,8.9,16,9,52,0
886,facebook_corpus_msr_330392,listen endian beggars... this war will continue till the freedom... don't cry after every attack... endia my foot,OAG,listen endian beggars... this war will continue till the freedom... don't cry after every attack... endia my foot,52.27,10.44,29,18,113,1
887,facebook_corpus_msr_467824,Modi jee ka jadu dekho manmohan singh bolna sikh gaya.,CAG,modi jee ka jadu dekho manmohan singh bolna sikh gaya.,78.25,4.83,14,10,54,0
888,facebook_corpus_msr_330497,Send Farukh  Abdullah( Namaharam and haramkhore) on Indo Pak boarder to fight with his son-in-laws of Pakistan.,CAG,send farukh abdullah( namaharam and haramkhore) on indo pak boarder to fight with his son-in-laws of pakistan.,65.17,8.39,25,17,111,0
889,facebook_corpus_msr_466402,"That  much trouble modi is done to India....Dollar increased,Stock market collapsed,No money...No Food..Due to this Again rescission will come all people will lose their jobs,",OAG,"that much trouble modi is done to india....dollar increased,stock market collapsed,no money...no food..due to this again rescission will come all people will lose their jobs,",46.1,13.04,40,25,175,1
890,facebook_corpus_msr_467830,Ha ha ha ha mr. singh able to speek 🤔,CAG,ha ha ha ha mr. singh able to speek 🤔,112.09,0.11,10,10,37,0
891,facebook_corpus_msr_466514,Wow....this guy can talk also....thanks modi ji for making mannequin mohan talk...,CAG,wow....this guy can talk also....thanks modi ji for making mannequin mohan talk...,74.81,5.81,17,12,82,0
892,facebook_corpus_msr_333576,"Nitin sharma....appeasement in theeyes of brahmans only. U know what appeasement means, picking a fascist over a deserving candidate just to appease upper cast. Giving a clean chit to all perpetrators involve in killing of minorities to appease brahmans fascist agenda. Cow vigintalism just appease brahmans putting dalits thought aside. This is called appeasement. Now tell me what appeasement you are talking about.",CAG,"nitin sharma....appeasement in theeyes of brahmans only. u know what appeasement means, picking a fascist over a deserving candidate just to appease upper cast. giving a clean chit to all perpetrators involve in killing of minorities to appease brahmans fascist agenda. cow vigintalism just appease brahmans putting dalits thought aside. this is called appeasement. now tell me what appeasement you are talking about.",8.6,27.71,100,63,417,0
